sampleid,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,overdose,od,fatal_od,confirmatory,date_complete,lab_num_substances_any,lab_num_substances,lab_null,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,state_county,statefips,countyfips_3,countyfips
"807685","Lake Worth","Palm Beach County","FL","Florida","18oct2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder; dull",,,1,,,"dull","sedating","",,,,,,,,,,"not overdose related",0,,1,"30oct2024",12,4,,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807686","Boynton Beach","Palm Beach County","FL","Florida","25oct2024","swab","swab","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"hard; powder; grainy",,,1,,,"","more up","",,,1,,,,,,,"not overdose related",0,,1,"15nov2024",2,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807687","Okeechobee","Okeechobee County","FL","Florida","25oct2024","swab; syringe","multiple methods","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; fine",,,1,,,"","normal; more down; sedating","normal",,,,1,,,,,,"not overdose related",0,,1,"20nov2024",1,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | OKEECHOBEE COUNTY",12,93,12093
"807688","West Palm Beach","Palm Beach County","FL","Florida","31oct2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple; white",1,"powder; dull",,,1,,,"dull","normal; more down","normal",,,,1,,,,,,"unknown",,,1,"18nov2024",7,3,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807689","West Palm Beach","Palm Beach County","FL","Florida","31oct2024","spatula; cotton","multiple methods","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple; white",1,"powder; dull",,,1,,,"dull","more down; sedating","",,,,1,,,,,,"unknown",,,1,"18nov2024",7,4,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807690","Lake Worth","Palm Beach County","FL","Florida","25oct2024","cotton","cotton","taken","xylazine",0,0,1,0,0,0,0,0,0,"blue; white",1,"rock; powder; chunky",,,1,,,"","sedating","",,,,,,,,,,"involved in OD",1,,1,"18nov2024",3,2,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807741","West Palm Beach","Palm Beach County","FL","Florida","11nov2024","spatula","spatula","taken","MDMA",0,0,0,0,0,0,0,0,1,"white",0,"chunky",,,,,,"","normal","normal",,,,,,,,,,"not overdose related",0,,1,"26nov2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807742","West Palm Beach","Palm Beach County","FL","Florida","11nov2024","spatula","spatula","taken","MDMA",0,0,0,0,0,0,0,0,1,"purple",1,"crystals",,,,,1,"","","",,,,,,,,,,"not overdose related",0,,1,"26nov2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807743","West Palm Beach","Palm Beach County","FL","Florida","15nov2024","spatula; pill","multiple methods","taken","buprenorphine",0,0,0,0,0,0,0,0,0,"white",0,"pill",,1,,,,"","normal","normal",,,,,,,,,,"not overdose related",0,,1,"03dec2024",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807744","West Palm Beach","Palm Beach County","FL","Florida","15nov2024","swab; syringe","multiple methods","taken","heroin",1,0,0,0,0,0,0,0,0,"clear",0,"powder; fine",,,1,,,"","normal","normal",,,,,,,,,,"not overdose related",0,,1,"03dec2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807745","Broward","Broward County","FL","Florida","11nov2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"hard; powder; chunky",,,1,,,"","nice; normal; sedating","normal",,,,,1,,,,,"unknown",,,1,"02dec2024",6,5,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"FL | BROWARD COUNTY",12,11,12011
"807746","West Palm Beach","Palm Beach County","FL","Florida","15nov2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple; blue; white",1,"powder; fine",,,1,,,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"03dec2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807747","Boynton Beach","Palm Beach County","FL","Florida","15nov2024","pill","pill","taken","fentanyl",1,1,0,0,0,0,0,0,0,"tan",0,"pill",,1,,,,"","weaker; unpleasant","weaker",1,,,,,,,,,"unknown",,,1,"02dec2024",10,7,,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807748","West Palm Beach","Palm Beach County","FL","Florida","15nov2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","more down; sedating","",,,,1,,,,,,"unknown",,,1,"02dec2024",14,7,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807749","West Palm Beach","Palm Beach County","FL","Florida","15nov2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","more down; sedating","",,,,1,,,,,,"unknown",,,1,"02dec2024",14,6,,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807750","Lake Worth","Palm Beach County","FL","Florida","15nov2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple; blue; white",1,"powder; chunky",,,1,,,"","more up","",,,1,,,,,,,"unknown",,,1,"03dec2024",2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807751","West Palm Beach","Palm Beach County","FL","Florida","15nov2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple; blue; white",1,"powder; fine",,,1,,,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"12dec2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807752","Lake Worth","Palm Beach County","FL","Florida","18nov2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,"unknown",,,1,"16dec2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807753","West Palm Beach","Palm Beach County","FL","Florida","18nov2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; fine",,,1,,,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"16dec2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807754","Lake Worth","Palm Beach County","FL","Florida","15nov2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple; blue",1,"powder; chunky",,,1,,,"","weird; normal","normal",1,,,,,,,,,"not overdose related",0,,1,"11dec2024",5,3,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807755","Lake Worth","Palm Beach County","FL","Florida","18nov2024","swab","swab","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue; white",1,"powder; chunky",,,1,,,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"16dec2024",2,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807756","Lake Worth","Palm Beach County","FL","Florida","04nov2024","unknown","unknown","taken","fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder; fine; chunky",,,1,,,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"03dec2024",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807757","West Palm Beach","Palm Beach County","FL","Florida","07nov2024","spatula","spatula","taken","fentanyl",1,1,0,0,0,0,0,0,0,"pink",1,"crystals; chunky",,,,,1,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"27nov2024",6,6,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807758","West Palm Beach","Palm Beach County","FL","Florida","05nov2024","spatula","spatula","taken","MDMA",0,0,0,0,0,0,0,0,1,"white",0,"powder; crystals; chunky",,,1,,1,"","more up; weaker","weaker",,,1,,,,,,,"not overdose related",0,,1,"26nov2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807759","Lake Worth","Palm Beach County","FL","Florida","04nov2024","swab; syringe","multiple methods","taken","cocaine",0,0,0,1,0,0,1,0,0,"clear",0,"powder; chunky",,,1,,,"","normal","normal",,,,,,,,,,"not overdose related",0,,1,"27nov2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807760","Lake Worth","Palm Beach County","FL","Florida","04nov2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue",1,"powder; chunky",,,1,,,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"03dec2024",14,8,,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807761","West Palm Beach","Palm Beach County","FL","Florida","11nov2024","spatula","spatula","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"solid",,,,,,"","more up; normal","normal",,,1,,,,,,,"not overdose related",0,,1,"26nov2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807762","Lake Worth","Palm Beach County","FL","Florida","08nov2024","swab","swab","taken","crack",0,0,0,1,0,0,1,0,0,"white",0,"rock; crystals",,,,,1,"","normal","normal",,,,,,,,,,"not overdose related",0,,1,"26nov2024",2,2,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807763","Riviera Beach","Palm Beach County","FL","Florida","07nov2024","unknown","unknown","taken","fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; chunky",,,1,,,"","more down; sedating","",,,,1,,,,,,"not overdose related",0,,1,"02dec2024",9,7,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807764","Lake Worth","Palm Beach County","FL","Florida","08nov2024","cotton","cotton","taken","fentanyl",1,1,0,0,0,0,0,0,0,"blue; white",1,"powder; chunky",,,1,,,"","normal; more down","normal",,,,1,,,,,,"unknown",,,1,"02dec2024",6,5,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"807765","Lake Worth","Palm Beach County","FL","Florida","06may2025","spatula","spatula","unused","cathinone (bath salts)",0,0,0,0,0,0,0,0,0,"tan; white",0,"powder; fine; dull",,,1,,,"dull","unused/not used yet","",,,,,,,,,,"unknown",,,1,"19may2025",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808601","West Palm Beach","Palm Beach County","FL","Florida","26nov2024","spatula","spatula","taken","methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"not overdose related",0,,1,"09dec2024",1,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808602","West Palm Beach","Palm Beach County","FL","Florida","26nov2024","spatula","spatula","taken","cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; dull",,,1,,,"dull","weird; unpleasant; unusual taste","",1,,,,,,,,,"not overdose related",0,,1,"09dec2024",1,1,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808603","Boca Raton","Palm Beach County","FL","Florida","26nov2024","pill","pill","taken","amphetamine",0,0,0,1,0,0,0,0,0,"orange",1,"pill",,1,,,,"","more up; normal","normal",,,1,1,,1,,,,"not overdose related",0,,1,"10dec2024",3,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808604","Lake Worth","Palm Beach County","FL","Florida","26nov2024","pill","pill","taken","quaaludes; methaqualone",0,0,0,0,0,0,0,0,0,"beige; yellow",0,"crumbly; pill",,1,,,,"","nice; more down","",,,,1,1,,,,,"not overdose related",0,,1,"09dec2024",2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808605","West Palm Beach","Palm Beach County","FL","Florida","26nov2024","spatula","spatula","taken","cathinone (bath salts)",0,0,0,0,0,0,0,0,0,"off-white",0,"",,,,,,"","more up; weird","",1,,1,,,,,,,"unknown",,,1,"09dec2024",1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808606","Lake Worth","Palm Beach County","FL","Florida","25nov2024","swab; syringe","multiple methods","taken","fentanyl",1,1,0,0,0,0,0,0,0,"off-white",0,"powder; chunky",,,1,,,"","weaker; more down","weaker",,,,1,,,,,,"unknown",,,1,"12dec2024",3,3,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808607","Lake Worth","Palm Beach County","FL","Florida","25nov2024","pill","pill","taken","xylazine",0,0,1,0,0,0,0,0,0,"green",1,"powder; fine",,1,1,,,"","sedating","",,,,1,,,,,,"involved in OD",1,,1,"10dec2024",11,4,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808608","West Palm Beach","Palm Beach County","FL","Florida","25nov2024","swab; syringe","multiple methods","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple; white",1,"powder; fine",,,1,,,"","","",,,,1,,,,,,"not overdose related",0,,1,"12dec2024",2,2,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808609","Lake Worth","Palm Beach County","FL","Florida","18nov2024","spatula; cotton","multiple methods","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","normal; more down; sedating","normal",,,,1,,,,,,"involved in OD",1,,1,"10dec2024",12,10,,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
"808610","Lake Worth","Palm Beach County","FL","Florida","18nov2024","spatula; cotton","multiple methods","taken","fentanyl",1,1,0,0,0,0,0,0,0,"purple",1,"powder; chunky",,,1,,,"","normal; more down; sedating","normal",,,,1,,,,,,"involved in OD",1,,1,"10dec2024",13,7,,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,"FL | PALM BEACH COUNTY",12,99,12099
