sampleid,db_id,program_id,substance,pubchemcid,cas,abundance,method,date_complete,gcms_peak,primary,trace,confirmatory,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_btmps_any,lab_btmps,lab_opioid,lab_opioid_any,lab_synthetic_cannabinoid,lab_synthetic_cannabinoid_any,lab_potent_benzodiazepine,lab_potent_benzodiazepine_any,lab_benzodiazepine,lab_benzodiazepine_any,lab_nitazene,lab_nitazene_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,_merge
"800116",3763110,123,"cocaine",446220,"50-36-2","","GCMS","21mar2023",8.1700001,1,0,1,,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800116",3763113,123,"tropacocaine",637578,"537-26-8","trace","GCMS","21mar2023",,0,1,1,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800117",3762714,123,"MDA",1614,"","trace","GCMS","16mar2023",,0,1,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800117",3762713,123,"caffeine",2519,"58-08-2","","GCMS","16mar2023",6.7199998,1,0,1,,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Matched (3)"
"800119",3761770,123,"fentanyl",3345,"437-38-7","","GCMS","04jan2023",9.8299999,1,0,1,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800119",3761771,123,"inositol",892,"551-72-4","trace","GCMS","04jan2023",,0,1,1,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Matched (3)"
"800119",3761769,123,"acetylcodeine",5486550,"6703-27-1","","GCMS","04jan2023",9.3199997,1,0,1,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Matched (3)"
"800120",3762251,123,"methamphetamine",10836,"537-46-2","","GCMS","31jan2023",3.6099999,1,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800121",3761739,123,"methamphetamine",10836,"537-46-2","","GCMS","04jan2023",3.6199999,1,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800123",3762006,123,"cocaine",446220,"50-36-2","","GCMS","09jan2023",8.1400003,1,0,1,,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800123",3762007,123,"methyl ecgonidine (MED)",119478,"43021-26-7","trace","GCMS","09jan2023",,0,1,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800123",3762008,123,"norcocaine",644007,"18717-72-1","trace","GCMS","09jan2023",,0,1,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800125",3762465,123,"ketamine",3821,"6740-88-1","","GCMS","30jan2023",6.8600001,1,0,1,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800125",3762464,123,"MDA",1614,"","","GCMS","30jan2023",5.2199998,1,0,1,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800127",3761777,123,"acetylcodeine",5486550,"6703-27-1","","GCMS","25jan2023",9.4899998,1,0,1,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Matched (3)"
"800127",3761779,123,"despropionyl ortho-chlorofentanyl",23324799,"101365-53-1","","GCMS","25jan2023",9.8500004,1,0,1,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800127",3761782,123,"fentanyl",3345,"437-38-7","trace","GCMS","25jan2023",,0,1,1,,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800127",3761781,123,"4-ANPP",88890,"21409-26-7","trace","GCMS","25jan2023",,0,1,1,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"800127",3761780,123,"heroin",5462328,"561-27-3","","GCMS","25jan2023",10.03,1,0,1,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800127",3761778,123,"6-monoacetylmorphine (6-MAM)",520352,"29593-26-8","","GCMS","25jan2023",9.5699997,1,0,1,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800127",3761784,123,"ortho-chlorofentanyl",12741858,"88796-96-7","trace","GCMS","25jan2023",,0,1,1,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"800127",3761783,123,"papaverine",4680,"58-74-2","trace","GCMS","25jan2023",,0,1,1,,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Matched (3)"
"800129",3761768,123,"methamphetamine",10836,"537-46-2","","GCMS","04jan2023",3.6199999,1,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800130",3762483,123,"methamphetamine",10836,"537-46-2","","GCMS","31jan2023",3.8800001,1,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800131",3761740,123,"acetaminophen",1983,"103-90-2","","GCMS","04jan2023",6.1500001,1,0,1,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800131",3761741,123,"4-ANPP",88890,"21409-26-7","","GCMS","04jan2023",9.1099997,1,0,1,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"800131",3761743,123,"noramidopyrine",10618,"519-98-2","trace","GCMS","04jan2023",,0,1,1,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800131",3761742,123,"fentanyl",3345,"437-38-7","","GCMS","04jan2023",10.25,1,0,1,,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800133",3762986,123,"methamphetamine",10836,"537-46-2","","GCMS","22mar2023",3.6300001,1,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800136",3761978,123,"4-ANPP",88890,"21409-26-7","","GCMS","09jan2023",9.0900002,1,0,1,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"800136",3761979,123,"N-phenylpropanamide",12107,"620-71-3","","GCMS","09jan2023",5.0500002,1,0,1,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"800136",3761977,123,"fentanyl",3345,"437-38-7","","GCMS","09jan2023",10.23,1,0,1,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800137",3761941,123,"clonazolam",12317881,"33887-02-4","","GCMS","06jan2023",14.13,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800139",3762255,123,"tropacocaine",637578,"537-26-8","trace","GCMS","25jan2023",,0,1,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800139",3762254,123,"ecgonine methylester (EME)",104904,"9/1/43","trace","GCMS","25jan2023",,0,1,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800139",3762253,123,"methyl ecgonidine (MED)",119478,"43021-26-7","trace","GCMS","25jan2023",,0,1,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800139",3762252,123,"cocaine",446220,"50-36-2","","GCMS","25jan2023",8.1000004,1,0,1,,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800141",3761767,123,"3,4-MDMA",1615,"42542-10-9","trace","GCMS","05jan2023",,0,1,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800141",3761766,123,"methamphetamine",10836,"537-46-2","trace","GCMS","05jan2023",,0,1,1,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800141",3761765,123,"MDA",1614,"","","GCMS","05jan2023",5.2199998,1,0,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800142",3761951,123,"3,4-MDMA",1615,"42542-10-9","","GCMS","05jan2023",5.4699998,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800143",3761749,123,"acetylcodeine",5486550,"6703-27-1","","GCMS","04jan2023",9.2799997,1,0,1,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Matched (3)"
"800143",3761752,123,"papaverine",4680,"58-74-2","trace","GCMS","04jan2023",,0,1,1,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Matched (3)"
"800143",3761750,123,"6-monoacetylmorphine (6-MAM)",520352,"29593-26-8","","GCMS","04jan2023",9.3599997,1,0,1,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800143",3761751,123,"heroin",5462328,"561-27-3","","GCMS","04jan2023",9.8000002,1,0,1,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800146",3761736,123,"bromazolam",12562546,"71368-80-4","","GCMS","04jan2023",12.65,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800147",3763108,123,"3,4-MDMA",1615,"42542-10-9","","GCMS","21mar2023",5.54,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800149",3761980,123,"methamphetamine",10836,"537-46-2","","GCMS","09jan2023",3.6099999,1,0,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800150",3762023,123,"methyl ecgonidine (MED)",119478,"43021-26-7","trace","GCMS","09jan2023",,0,1,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800150",3762024,123,"tropacocaine",637578,"537-26-8","trace","GCMS","09jan2023",,0,1,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Matched (3)"
"800150",3762022,123,"cocaine",446220,"50-36-2","","GCMS","09jan2023",8.0799999,1,0,1,,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800151",3762722,123,"3,4-MDMA",1615,"42542-10-9","","GCMS","20mar2023",5.6100001,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800152",3762005,123,"4-ANPP",88890,"21409-26-7","trace","GCMS","10jan2023",,0,1,1,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Matched (3)"
"800152",3762003,123,"acetaminophen",1983,"103-90-2","","GCMS","10jan2023",6.04,1,0,1,,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800152",3762004,123,"fentanyl",3345,"437-38-7","","GCMS","10jan2023",10.47,1,0,1,,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800153",3761942,123,"ketamine",3821,"6740-88-1","","GCMS","05jan2023",6.8600001,1,0,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800153",3761943,123,"1-[(2-chlorophenyl)(methylimino)methyl]cyclopentanol",13086940,"","trace","GCMS","05jan2023",,0,1,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800154",3763362,123,"ketamine",3821,"6740-88-1","","GCMS","30mar2023",7.4499998,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800155",3763652,123,"ketamine",3821,"6740-88-1","","GCMS","10apr2023",6.7800002,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800156",3763118,123,"acetylcodeine",5486550,"6703-27-1","","GCMS","30mar2023",10.06,1,0,1,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Matched (3)"
"800156",3763119,123,"heroin",5462328,"561-27-3","","GCMS","30mar2023",10.66,1,0,1,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800159",3763653,123,"ketamine",3821,"6740-88-1","","GCMS","10apr2023",6.7800002,1,0,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800160",3762256,123,"2C-B",98527,"66142-81-2","","GCMS","25jan2023",6.5799999,1,0,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800160",3762257,123,"3,4-MDMA",1615,"42542-10-9","trace","GCMS","25jan2023",,0,1,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800161",3763363,123,"cocaine",446220,"50-36-2","","GCMS","30mar2023",8.6999998,1,0,1,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
"800162",3763116,123,"methamphetamine",10836,"537-46-2","trace","GCMS","24mar2023",,0,1,1,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matched (3)"
