sampleid,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,overdose,od,fatal_od,confirmatory,date_complete,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,state_county,statefips,countyfips_3,countyfips
"400233","Pittsburgh","Allegheny County","PA","Pennsylvania",18Apr2023,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,04May2023,1,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600383","Pittsburgh","Allegheny County","PA","Pennsylvania",10Dec2023,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,17Jan2024,1,0,,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600310","Pittsburgh","Allegheny County","PA","Pennsylvania",22Nov2023,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,30Nov2023,1,1,,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500906","Pittsburgh","Allegheny County","PA","Pennsylvania",23May2023,"swab","swab",0,"xylazine; fentanyl",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,19Jun2023,0,1,,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600374","Pittsburgh","Allegheny County","PA","Pennsylvania",22Nov2023,"spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,,"unpleasant; hallucinations",,1,1,,,,,,,1,"involved in OD","Overdose reported",,0,29Nov2023,1,0,,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600614","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500005","Pittsburgh","Allegheny County","PA","Pennsylvania",25Apr2023,"swab","swab",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,31May2023,1,1,,9,2,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500221","Pittsburgh","Allegheny County","PA","Pennsylvania",25Apr2023,"swab","swab",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,16May2023,1,1,,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600696","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600610","Pittsburgh","Allegheny County","PA","Pennsylvania",24Jan2024,"spatula","spatula",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,14Feb2024,1,1,,10,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600309","Pittsburgh","Allegheny County","PA","Pennsylvania",12Dec2023,"swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"nice",,,,,,1,,,,,"not overdose related","not involved",,0,03Jan2024,1,0,,4,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600322","Pittsburgh","Allegheny County","PA","Pennsylvania",11Dec2023,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"weird",,1,,,,,,,,,"not overdose related","not involved",,0,03Jan2024,1,1,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600320","Pittsburgh","Allegheny County","PA","Pennsylvania",03Dec2023,"unknown","unknown",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,1,,,"not overdose related","not involved",,0,03Jan2024,1,1,,5,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600703","Pittsburgh","Allegheny County","PA","Pennsylvania",07Jan2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,25Jan2024,1,1,,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600739","Pittsburgh","Allegheny County","PA","Pennsylvania",07Feb2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,1,,,"unknown",,,0,18Mar2024,1,1,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600602","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"gray",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500684","Pittsburgh","Allegheny County","PA","Pennsylvania",23May2023,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"weird; sedating",,1,,,,,,,,,"unknown",,,0,12Jun2023,1,0,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600380","Pittsburgh","Allegheny County","PA","Pennsylvania",10Dec2023,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"",,,0,17Jan2024,1,1,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600775","Garfield","Allegheny County","PA","Pennsylvania",07Jan2024,"spatula","spatula",1,"fentanyl; crack",1,1,0,1,0,0,1,0,0,"white",0,"rock; crystals",,,,,1,,"",,,,,,,,,,,"involved in OD","Overdose reported",,0,26Jan2024,1,1,,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600682","Garfield","Allegheny County","PA","Pennsylvania",21Jan2024,"spatula","spatula",1,"cocaine; fentanyl",1,1,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,,"weird",,1,,,,,,,,,"unknown",,,0,25Jan2024,1,1,,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500355","Pittsburgh","Allegheny County","PA","Pennsylvania",29Apr2023,"spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,16May2023,1,1,,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600346","Pittsburgh","Allegheny County","PA","Pennsylvania",26Dec2023,"","",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"",,,,,,,"stronger","stronger",,,,,,,,,,"involved in OD","Overdose reported",,0,17Jan2024,1,1,,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600398","Garfield","Allegheny County","PA","Pennsylvania",03Dec2023,"unknown","unknown",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,03Jan2024,1,1,,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600396","Pittsburgh","Allegheny County","PA","Pennsylvania",10Dec2023,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"pink",1,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,17Jan2024,1,1,,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600360","Pittsburgh","Allegheny County","PA","Pennsylvania",22Nov2023,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,30Nov2023,1,1,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600699","Pittsburgh","Allegheny County","PA","Pennsylvania",18Feb2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,18Mar2024,1,0,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600611","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"400230","Pittsburgh","Allegheny County","PA","Pennsylvania",18Apr2023,"swab","swab",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,08May2023,1,1,,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600758","Pittsburgh","Allegheny County","PA","Pennsylvania",27Feb2024,"spatula","spatula",0,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"",,,,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,5,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600780","Pittsburgh","Allegheny County","PA","Pennsylvania",11Feb2024,"spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"rock; crystals",,,,,1,,"normal","normal",,,,,,,,,,"not overdose related","not involved",,0,13Mar2024,1,0,,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600672","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,19Mar2024,1,1,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500454","Pittsburgh","Allegheny County","PA","Pennsylvania",23May2023,"swab","swab",0,"xylazine; fentanyl",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,19Jun2023,1,1,,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600604","Pittsburgh","Allegheny County","PA","Pennsylvania",30Nov2023,"unknown","unknown",1,"ketamine",0,0,0,0,0,0,0,0,1,"white",0,"crystals",,,,,1,,"long; unpleasant; hallucinations",,1,1,,,,1,,,,"unknown",,,0,25Jan2024,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"PA | ALLEGHENY","42","003","42003"
"600727","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,0,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"400224","Pittsburgh","Allegheny County","PA","Pennsylvania",10Apr2023,"unknown","unknown",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"",,,,,,,"",,,,,,,,,,,"not overdose related","not involved",,0,16Apr2023,1,1,,11,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"500025","Pittsburgh","Allegheny County","PA","Pennsylvania",14May2023,"swab","swab",0,"xylazine; fentanyl",1,1,1,0,0,0,0,0,0,"brown",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,12Jun2023,1,1,,6,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600627","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,0,,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600687","Pittsburgh","Allegheny County","PA","Pennsylvania",21Jan2024,"spatula","spatula",1,"fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,,"normal","normal",,,,,,,,,,"unknown",,,0,26Feb2024,1,0,,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600776","Pittsburgh","Allegheny County","PA","Pennsylvania",03Mar2024,"swab","swab",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,18Mar2024,1,1,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | ALLEGHENY","42","003","42003"
"600619","Beaver County","Beaver County","PA","Pennsylvania",04Feb2024,"spatula","spatula",0,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"",0,"powder",,,1,,,,"",,,,,,,,,,,"unknown",,,0,14Feb2024,1,0,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PA | BEAVER","42","007","42007"
